"row_type","item_path","run_id","execution_status_missing_before","report_missing_before","figures_manifest_missing_before","execution_status_written","execution_status_backfilled_value","report_written","report_target_path","figures_manifest_written","figures_detected_count","has_run_manifest","has_error_log","script_path_from_manifest","classification","used_in_runs","usage_count","strategy_reason","completed_after"
"run","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_224253","run_2026_03_27_224253","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_224253\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\run_minimal_canonical.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\system\runs\run_2026_03_30_144702_integrity_invalid_artifacts","run_2026_03_30_144702_integrity_invalid_artifacts","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\system\runs\run_2026_03_30_144702_integrity_invalid_artifacts\reports\report.md","YES","0","YES","NO","","","","","","YES"
"script","C:\Dev\matlab-functions\run_a1_integral_consistency_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_a1_mobility_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_activation_signature_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","YES","1","Used in canonical history but not frequent enough for forced migration.",""
"script","C:\Dev\matlab-functions\run_aging_clock_ratio_temperature_scaling_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_aging_execution_diagnostics.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_aging_measurement_definition_audit.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_aging_trace_structure_minimal.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_amplitude_response_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_barrier_distribution_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_creep_activation_scaling_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_geometry_deformation_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_kappa1_pt_vs_speak_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_kappa2_robust_audit.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_minimal_canonical.m","","","","","","","","","","","","","","WRAP_ON_USE","YES","1","Used in canonical history but not frequent enough for forced migration.",""
"script","C:\Dev\matlab-functions\run_parameter_robustness_stage1b_width_kappa.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_parameter_robustness_stage1_canonical.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_relaxation_canonical_implementation_check.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_relaxation_canonical_implementation_check_dirty_backup.m","","","","","","","","","","","","","","HIGH_RISK_DO_NOT_TOUCH","NO","0","Legacy/fragile location or naming indicates high refactor risk.",""
"script","C:\Dev\matlab-functions\run_relaxation_measurement_canonical_self_audit.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_relaxation_measurement_focused_t0_norm_window.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_relaxation_temperature_scaling_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_ridge_susceptibility_analysis_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_ridge_temperature_susceptibility_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_rmse_structure_vs_scale_closure_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_switching_creep_barrier_analysis_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_switching_creep_scaling_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_switching_threshold_residual_structure_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_switching_width_roughness_competition_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_threshold_distribution_model.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\run_x_vs_r_predictor_comparison_wrapper.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\Aging\tests\switching_stability\run_diagnostic_wrapped.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_agent24h_figures.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_alpha_closure_agent24f.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_hermetic_closure_agent24i.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_kappa1_prediction_agent24d.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_kappa2_agent24g.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_prediction_agent24b.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_R_vs_collective_state_agent23a.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_aging_vs_trajectory_agent23b.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_decomposition_agent21a.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_from_pt_agent20b.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_collective_state_agent22b.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_cross_experiment_correlation.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_origin_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_physics_agent21b.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_smoothed_state_agent22e.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_trajectory_agent22d.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_res_transition_agent22a.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_structure_agent19f.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alpha_with_kappa1_agent21c.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_alternative_coordinate_search.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_A_prediction_from_switching_agent24a.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_barrier_relaxation_mechanism_closure.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_barrier_to_relaxation_mechanism.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_deformation_closure_agent19e.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_effective_collective_state_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_elastic_mode_phi_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_full_prediction_trajectory_agent23c.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_kappa1_from_pt_agent20a.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_kappa1_pt_vs_speak_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_kappa1_simplification_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_kappa2_state_vs_geometry_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_local_shift_agent19g.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_mode_coupling_agent_e.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_nonlinear_response_agent19h.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_perturbative_closure_test.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_phi2_reconciliation_audit.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_pt_to_phi_prediction.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_residual_shape_consistency.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_R_variable_disambiguation.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_temperature_boundary_audit.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_transition_driver_comparison.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
"script","C:\Dev\matlab-functions\analysis\run_unified_barrier_mechanism.m","","","","","","","","","","","","","","WRAP_ON_USE","NO","0","Recently edited runnable script; upgrade when next executed.",""
